web-scraper-order,web-scraper-start-url,cat,cat-href,title,title-href,info
"1520657002-344","http://www.cookbooks.com/","Sushi","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=sushi","2. BASIC SUSHI RICE","http://www.cookbooks.com/Recipe-Details.aspx?id=178224","<p class=""H2""><font size=""5"">BASIC SUSHI RICE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5  c. rice (Japanese short grain)<br>5 1/4  c. water<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Wash rice. Drain and then add the water.  Let rice soak for 30 minutes. Cook in a rice cooker. When rice is done, let cool 15 minutes.</p></td></tr></tbody></table><p class=""H3""><strong>Vinegar Sauce:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1/4  c. sugar<br>1  Tbsp. salt<br>2/3  c. vinegar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix well. Transfer rice to a stainless steel or enamel pan or dish.  Pour vinegar sauce over rice.  Mix vinegar into rice with a flat wooden spoon. Do not break rice grains.  Cool.</p><p class=""H1"">      Nigiri Sushi:  Mold a small amount of rice into a rectangle about 1 x 1 x 2-inch.  Spread a very thin layer of Wasabi (Japanese hot green mustard).</p><p class=""H1"">      Toppings:  Fresh raw tuna, cooked octopus or raw scallops (all cut into thin slices to fit on top of rice).  Cooked shrimp sliced open butterfly style is also very good.  These toppings are just to name a few.  Other toppings can be used.</p></td></tr></tbody></table>"
"1520657299-476","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","5. PINEAPPLE SQUARES (BLUEBERRY, CHERRY, PEACH...)","http://www.cookbooks.com/Recipe-Details.aspx?id=119328","<p class=""H2""><font size=""5"">PINEAPPLE SQUARES (BLUEBERRY, CHERRY, PEACH...)</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  cup sugar<br>1  cup crisco<br>2  eggs<br>4  cups flour<br>1/4  teaspoon salt<br>1/2  teaspoon baking powder<br>1  teaspoon baking soda<br>1/2  cup buttermilk<br>2  cans pie filling (could be different flavors)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix sugar and crisco until creamy. Add eggs. Mix flour, salt, baking powder and baking soda. Alternately put flour and buttermilk into crisco mixture. Separate dough into two parts. Chill in refrigerator before rolling between wax paper sheets. Place half, covering bottom into a large baking dish or jellyroll pan. Pour in filling. Top with remaining rolled - out dough. Bake at 350 degrees for 40 - 45 minutes.</p></td></tr></tbody></table>"
"1520657512-571","http://www.cookbooks.com/","Grilling","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=grill","6. GRILLED CATFISH","http://www.cookbooks.com/Recipe-Details.aspx?id=1385","<p class=""H2""><font size=""5"">GRILLED CATFISH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">6  medium catfish<br>1  tsp. Worcestershire sauce<br>1/8  tsp. paprika<br>1/2  c. oil<br>1/4  c. white vinegar<br>1/4  c. catsup<br>2  Tbsp. sugar<br>1/4  tsp. salt<br>1/4  tsp. pepper<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Skin and fillet catfish.  Combine all ingredients except catfish in bowl, mixing well.  Pour marinade over catfish in shallow dish.  Let stand for 20 minutes.  Drain, reserving marinade.  Cook 4 inches above hot coals on greased grill for 5 minutes on each side, or until fish tests done, basting frequently with reserved marinade.</p></td></tr></tbody></table>"
"1520657092-384","http://www.cookbooks.com/","Breads","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Breads&strSearch=Breads%20Roll%20Pastry","7. NO ROLL PASTRY","http://www.cookbooks.com/Recipe-Details.aspx?id=1037802","<p class=""H2""><font size=""5"">NO ROLL PASTRY</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. flour<br>1  tsp. salt<br>1/2  c. salad oil<br>2  Tbsp. cold milk<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Sift flour and salt together into a 9 or 10-inch pie pan.  Mix salad oil and milk.  Pour over flour.  Blend with a fork.  Using clean fingers, press dough to line bottom and sides of pan.</p></td></tr></tbody></table>"
"1520657389-516","http://www.cookbooks.com/","Salad","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Salad","5. TOMATO AND ZUCCHINI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=324","<p class=""H2""><font size=""5"">TOMATO AND ZUCCHINI SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  large tomato, coarsely chopped<br>1  small zucchini, thinly sliced<br>2  Tbsp. sliced green onions<br>1  tsp. snipped fresh basil leaves or 1/4 tsp. dried basil, crushed<br>2  Tbsp. light vinaigrette<br>2  lettuce leaves<br>2  Tbsp. crumbled Feta cheese or shredded part-skim Mozzarella cheese<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a medium mixing bowl combine tomato, zucchini, green onions, basil and light vinaigrette.  Toss lightly to mix.  Line 2 salad plates with lettuce.  Divide tomato mixture between plates. Sprinkle each serving with half of the cheese.  Makes 2 servings.</p><p class=""H1"">      Per Serving:  46 Calories, 2 g. Fat, 6 mg.  Cholesterol and 285 mg.  Sodium.</p></td></tr></tbody></table>"
"1520657441-539","http://www.cookbooks.com/","Cake","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Cake","12. CHOCOLATE SOUR CREAM CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=19","<p class=""H2""><font size=""5"">CHOCOLATE SOUR CREAM CAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. butter, softened<br>3  c. sugar<br>5  eggs<br>3  c. flour<br>1/2  c. cocoa<br>1  tsp. baking soda<br>1/4  tsp. salt<br>1 (8 oz.)  carton sour cream<br>1  c. boiling water<br>2  tsp. vanilla extract<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cream butter; gradually add sugar, beating well.  Add eggs, one at a time, beating well after each addition.  Combine flour, cocoa, soda and salt; add to creamed mixture alternately with sour cream, beginning and ending with flour mixture.  Add boiling water and mix well.  Add vanilla; mix well.</p><p class=""H1"">      Pour batter into a greased and floured 10-inch tube pan.  Bake at 325° for 1 hour and 20 minutes or until a wooden pick inserted in center comes out clean.  Cool cake in pan 10 to 15 minutes; remove cake from pan and cool completely.  Dust with powdered sugar and serve.</p></td></tr></tbody></table>"
"1520657468-551","http://www.cookbooks.com/","Dessert","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Dessert","15. PINK DESSERT","http://www.cookbooks.com/Recipe-Details.aspx?id=6152","<p class=""H2""><font size=""5"">PINK DESSERT</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 #2  can crushed pineapple<br>1 6  oz. pkg. strawberry Jello<br>1/2  c. sugar<br>1 1/2  c. water<br>1  lb. small curd cottage cheese<br>1 8  oz. Cool Whip<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Put pineapple with juice, sugar, water and dry Jello in pan. Bring to a good boil.  Cool.  When partially set, add cottage cheese and Cool Whip.  Mix well.  Refrigerate.</p></td></tr></tbody></table>"
"1520657132-402","http://www.cookbooks.com/","Pasta","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=pasta","4. CROCK-POT PORK SAUCE FOR PASTA","http://www.cookbooks.com/Recipe-Details.aspx?id=662","<p class=""H2""><font size=""5"">CROCK-POT PORK SAUCE FOR PASTA</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  lb. pork steaks<br>1  Tbsp. oil<br>1/2  tsp. salt<br>1/2  tsp. oregano<br>2  cloves garlic, mashed<br>1/8  tsp. hot red pepper flakes<br>1  onion, diced<br>1  lb. can tomato sauce<br>1/2  c. dry red wine<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut pork steaks into strips about 1/2-inch thick and 2-inches long.  In large skillet or crock-pot (if it has a browning unit), brown meat on all sides in oil.  Combine all remaining ingredients in a bowl; mix well and pour over meat in slow cooker.  Cover pot; turn on low and cook for 6 to 8 hours or until meat is tender. Serve with pasta.</p></td></tr></tbody></table>"
"1520656967-328","http://www.cookbooks.com/","Beverages","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Beverages&strSearch=drink%20punch%20slush%20tea","3. FRUIT SLUSH JULIUS DRINK","http://www.cookbooks.com/Recipe-Details.aspx?id=977634","<p class=""H2""><font size=""5"">FRUIT SLUSH JULIUS DRINK</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 (6 oz.)  can frozen pineapple or orange juice<br>1 1/2  c. milk<br>1  c. water<br>1/3  c. sugar<br>1  tsp. vanilla<br>12  to 15 medium ice cubes<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine in blender.  Cover; blend on high speed until smooth. If not thick enough, add more ice cubes.</p></td></tr></tbody></table>"
"1520657017-350","http://www.cookbooks.com/","Nuts","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=nut","11. SPICY BANANA NUT CAKE","http://www.cookbooks.com/Recipe-Details.aspx?id=1187","<p class=""H2""><font size=""5"">SPICY BANANA NUT CAKE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 1/2  c. butter or margarine (room temperature)<br>3  small ripe bananas (about 1 c.)<br>3  eggs<br>3/4  c. water<br>2  c. flour<br>2  tsp. baking powder<br>1  tsp. baking soda<br>1/4  tsp. salt<br>3/4  tsp. cinnamon<br>3/4  c. chopped walnuts<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 350°.  Lightly grease and flour 9 x 13-inch pan.  In a large mixing bowl, mash bananas and mix with butter. Add eggs and water, mixing well.  Mix in dry ingredients until smooth.  Stir in nuts.  Pour into prepared pan and bake 20 to 25 minutes, until wooden pick inserted in center comes out clean.</p></td></tr></tbody></table>"
"1520657278-466","http://www.cookbooks.com/","Fruit","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=fruit","15. CRANBERRY-ORANGE-PEAR RELISH","http://www.cookbooks.com/Recipe-Details.aspx?id=589345","<p class=""H2""><font size=""5"">CRANBERRY-ORANGE-PEAR RELISH</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  small oranges, peeled or unpeeled<br>1  firm pear<br>1  lb. fresh cranberries<br>1 1/4  c. sugar<br>1/2  c. pecans (bits)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Quarter oranges and discard center pith and seeds.  Quarter pear and discard center core and seeds.    Pick over cranberries; rinse.   Put oranges, pear and cranberries through a food chopper. Add sugar and mix well.   Chill at least 1 hour.</p></td></tr></tbody></table>"
"1520657581-602","http://www.cookbooks.com/","Healthy","http://www.cookbooks.com/recipes-search.aspx?id=1&tag=Healthy&strSearch=Healthy%20Lite","5. ""LITE"" BANANA PUDDING","http://www.cookbooks.com/Recipe-Details.aspx?id=876521","<p class=""H2""><font size=""5"">""LITE"" BANANA PUDDING</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><table width=""100%"" border=""0"" cellspacing=""2"" cellpending=""5""><tbody><tr><td valign=""top""><p class=""H2""><img src=""images-new/recipe-categories/banana-pudding.jpg"" alt=""&quot;LITE&quot; BANANA PUDDING"" border=""0"" width=""200""></p></td><td valign=""middle""><p class=""H1""></p></td></tr></tbody></table><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 large  pkg. instant vanilla pudding<br>3  c. 2% milk<br>1 (8 oz.)  carton Cool  Whip (lite)<br>  vanilla wafers<br>3  to 5 bananas, sliced<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix pudding as directed. Stir in 1 cup of Cool Whip lite and set aside.  In a medium bowl layer vanilla wafers, bananas and Cool Whip mixture until all of the mixture is used. Top with remaining Cool Whip.  Serve after chilling, about 1 hour.</p></td></tr></tbody></table>"
"1520657596-608","http://www.cookbooks.com/","Quick and Easy","http://www.cookbooks.com/recipes-search.aspx?id=1&strSearch=Quick%20Easy","14. AUNT RETTA'S QUICK AND EASY APPLE PIE","http://www.cookbooks.com/Recipe-Details.aspx?id=1000184","<p class=""H2""><font size=""5"">AUNT RETTA'S QUICK AND EASY APPLE PIE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">5  c. apples, peeled and sliced<br>3 to 5  slices bread<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place apples in long baking dish.  Top with bread, cut into thirds.</p></td></tr></tbody></table><p class=""H3""><strong>Topping:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  egg<br>1  c. sugar<br>1  stick melted butter<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix and pour over bread.  Bake at 350° for 35 to 40 minutes.</p></td></tr></tbody></table>"
