web-scraper-order,web-scraper-start-url,veg,veg-href,page,page-href,title,title-href,info
"1520704491-393","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","15","http://www.cookbooks.com/recipes-search.aspx?page=15","216. BAKED CABBAGE","http://www.cookbooks.com/Recipe-Details.aspx?id=2601","<p class=""H2""><font size=""5"">BAKED CABBAGE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  medium cabbage<br>2  eggs, lightly beaten<br>6  Tbsp. melted butter<br>3  Tbsp. heavy cream<br>1  tsp. salt<br>1/4  tsp. pepper<br>1/2  c. bread crumbs<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat  oven  to  375°.  Grease  a  2-quart casserole. Cook cabbage  in boiling, salted water for 10 minutes.  Drain and  let cool;  chop  finely.  In  mixing bowl, blend eggs, 3 tablespoons butter, cream, salt and pepper;  stir in cabbage. Turn into casserole.  Blend remaining butter with bread crumbs and sprinkle over cabbage.  Bake for 30 minutes.  Serves 6.</p></td></tr></tbody></table>"
"1520704313-330","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","19","http://www.cookbooks.com/recipes-search.aspx?page=19","280. BROCCOLI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4653","<p class=""H1"">Could NOT Open Recipe Page Due To:</p>Conversion from type 'DBNull' to type 'String' is not valid."
"1520704890-569","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","3","http://www.cookbooks.com/recipes-search.aspx?page=3","40. CHILL OUT WITH GAZPACHO","http://www.cookbooks.com/Recipe-Details.aspx?id=970","<p class=""H2""><font size=""5"">CHILL OUT WITH GAZPACHO</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  cans (14 1/2 oz. each) sliced baby tomatoes<br>1 (5 3/4 oz.)  can pitted black olives, drained<br>3/4  c. chopped celery<br>3/4  c. chopped green onions<br>3/4  c. chopped cucumber<br>2  cloves garlic, minced<br>3  Tbsp. red wine vinegar<br>1  tsp. Worcestershire sauce<br>6  drops Tabasco sauce<br>1  can condensed beef broth<br>3/4  c. dry white wine<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all ingredients in an appropriate container.  Chill 24 hours.  Makes 6 servings.</p><p class=""H1"">      Optional:  Garnish with croutons and chopped chives.</p></td></tr></tbody></table>"
"1520704924-584","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","2","http://www.cookbooks.com/recipes-search.aspx?page=2","25. SPICY RED CABBAGE","http://www.cookbooks.com/Recipe-Details.aspx?id=618","<p class=""H2""><font size=""5"">SPICY RED CABBAGE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3/4  c. strong chicken broth<br>1  medium onion, finely chopped<br>1  clove garlic, finely minced<br>1  (2 lb.) head red cabbage, cut into strips (core removed)<br>1  tart apple, peeled, cored and diced<br>3/4  c. unsweetened apple juice<br>2  Tbsp. apple cider vinegar<br>2  Tbsp. lemon juice<br>1  Tbsp. honey<br>1  tsp. grated lemon rind<br>1  tsp. caraway seed<br>  pinch of ground cloves<br>  pinch of ground allspice<br>  salt to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In a pot, bring the broth to a boil.  Add the onion and garlic and cook, uncovered, over medium heat until soft, about 10 minutes. Add the remaining ingredients.  Bring to a boil, reduce heat, cover and simmer slowly for 40 minutes.  Serve hot.  Serves 8.</p></td></tr></tbody></table>"
"1520704873-562","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","4","http://www.cookbooks.com/recipes-search.aspx?page=4","47. COLD MELON SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=978","<p class=""H2""><font size=""5"">COLD MELON SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  c. coarsely chopped honeydew and cantaloupe melons<br>2  c. fresh orange juice<br>1/3  c. fresh lime juice<br>3  Tbsp. honey<br>2  c. dry champagne<br>1  c. whipping cream, whipped<br>  fresh mint leaves<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Finely chop 1 1/2 cups of honeydew and cantaloupe and set aside.  Place remaining melon, orange juice, lime juice and honey in blender and puree for a few seconds.  Pour into a large bowl; stir in champagne and reserved melon.  Cover and refrigerate. Garnish when serving with whipped cream (a dollop per bowl) and mint leaves.  Good soup for company.  Very refreshing on a hot day. Serves 6 to 8.</p></td></tr></tbody></table>"
"1520704663-470","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","10","http://www.cookbooks.com/recipes-search.aspx?page=10","139. VEGETABLE QUESADILLA COMBINATION","http://www.cookbooks.com/Recipe-Details.aspx?id=1953","<p class=""H2""><font size=""5"">VEGETABLE QUESADILLA COMBINATION</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1 medium onion or 1  bunch green onions<br>1  bell pepper<br>3 to 4  Tbsp. butter<br>1 (6 oz.)  can sliced mushrooms or 4 to 6 fresh large mushrooms, sliced<br>1/4  tsp. salt or to taste<br>6  oz. Cheddar cheese, shredded<br>6  oz. Monterey Jack cheese, shredded<br>8  (8-inch) flour tortillas<br>8  slices bacon, cooked and crumbled<br>1 (2 oz.)  jar diced pimientos<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Sauté onion and bell pepper in butter until barely tender.  Add mushrooms and sauté until mushrooms just start to darken as they absorb the butter.  Mix in salt and set aside.  Combine Cheddar and Monterey Jack cheese.  Place 4 tortillas on lightly buttered or oiled rectangular pancake griddle; let them warm through (you can tell by just touching them lightly with your finger), then turn each one over.  Top the 4 tortillas with the filling mixture as follows:  First, half of the cheese, vegetable mixture, bacon, pimientos and sliced ripe olives (optional), then the remaining cheese.  Put another tortilla on top of each.  Cook until bottom starts to brown and cheese starts to melt.</p><p class=""H1"">      Mash each quesadilla down from time to time with a spatula to help the cheese adhere to both tortillas.  With 2 spatulas (one on top and one slipped under the bottom tortilla), grasp the ""sandwich"" and flip it over; cook until brown on second side. Remove from griddle; cut into quarters and arrange on shredded lettuce.</p><p class=""H1"">      Note:  If using an electric griddle, set temperature to 350°.</p></td></tr></tbody></table>"
"1520704886-567","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","3","http://www.cookbooks.com/recipes-search.aspx?page=3","42. COUNTRY VEGETABLE SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=972","<p class=""H2""><font size=""5"">COUNTRY VEGETABLE SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">3  Tbsp. olive oil<br>2  stalks celery, chopped<br>1  medium carrot, peeled and sliced<br>2  cloves garlic, minced<br>1  small yellow onion, chopped<br>2 (15 oz.)  cans Great Northern or pinto beans<br>1  Tbsp. Kitchen Bouquet<br>1 (10 oz.)  pkg. frozen chopped spinach<br>1  c. potato, diced<br>1  small bay leaf<br>2 (14 oz.)  cans chicken broth<br>1  c. cabbage, shredded<br>1  c. zucchini, sliced<br>1/4  tsp. thyme<br>1 (8 oz.)  can tomato sauce<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      In large heavy bottom pot, heat oil.  Sauté celery, carrot, garlic and onion over medium heat until tender (about 15 minutes). Add beans.  Add remaining ingredients and simmer 1 hour.  May serve sprinkled with Parmesan cheese.  Serves 6.</p></td></tr></tbody></table>"
"1520704629-455","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","11","http://www.cookbooks.com/recipes-search.aspx?page=11","154. PICKLED BEETS","http://www.cookbooks.com/Recipe-Details.aspx?id=2198","<p class=""H2""><font size=""5"">PICKLED BEETS</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. vinegar<br>2  c. water<br>  sugar to taste<br>  medium beets (if you use large beets, quarter them)<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Cut top of beets off.  Wash and cook in cold pack canner.  Let water come up over beets.  Cook until tender and peel.  Make a mixture of vinegar and water.  May need several cups of vinegar and water, according to amount of beets.  Sweeten to taste.  Pour over beets; bring to a boil.  Put in jars.  Pour mixture over beets and seal.</p></td></tr></tbody></table>"
"1520704636-458","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","11","http://www.cookbooks.com/recipes-search.aspx?page=11","151. CROCK-POT SPANISH RICE","http://www.cookbooks.com/Recipe-Details.aspx?id=1965","<p class=""H2""><font size=""5"">CROCK-POT SPANISH RICE</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  lb. cooked ground beef, drained<br>2  c. chopped onions<br>2  chopped green peppers<br>2 (1 lb.)  cans tomatoes<br>2 1/2  tsp. chili powder<br>2 1/2  tsp. salt<br>1  Tbsp. Worcestershire sauce<br>1  c. raw converted rice<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix all together in crock-pot.  Cook 6 to 7 hours on low.</p></td></tr></tbody></table>"
"1520704875-563","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","4","http://www.cookbooks.com/recipes-search.aspx?page=4","46. SPICED RHUBARB SOUP","http://www.cookbooks.com/Recipe-Details.aspx?id=977","<p class=""H2""><font size=""5"">SPICED RHUBARB SOUP</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  lb. rhubarb, diced<br>3 1/2  c. water<br>4 (2-inch)  sticks cinnamon<br>1/4  tsp. salt<br>1 1/2  Tbsp. cornstarch<br>1  c. sugar<br>  red food coloring<br>1  sliced lemon or lime<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Place rhubarb, water, cinnamon and salt in saucepan; cook 20 minutes or until soft.  Remove cinnamon.  Put rhubarb through a sieve.  Blend cornstarch with sugar; add to juice.  Stir and cook until juice begins to thicken.  Remove from heat; tint with food coloring.  Add lemon.  Cool and chill.  Serve topped with sweetened sour cream.</p></td></tr></tbody></table>"
"1520704928-586","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","2","http://www.cookbooks.com/recipes-search.aspx?page=2","23. STUFFED BAKED POTATOES","http://www.cookbooks.com/Recipe-Details.aspx?id=616","<p class=""H2""><font size=""5"">STUFFED BAKED POTATOES</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  large potatoes, baked<br>2/3  c. part-skim Ricotta cheese<br>2  Tbsp. grated part-skim Mozzarella cheese<br>2  Tbsp. grated Parmesan cheese<br>2  Tbsp. finely chopped fresh chives<br>  salt and freshly ground pepper to taste<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Preheat oven to 400°.  Slice the potatoes in half horizontally and carefully scoop out the flesh into a bowl, reserving the shells intact.  Combine the potato flesh with the remaining ingredients. Stir until smooth and divide among the 4 shells, piling high.  Bake the potato halves for 15 to 20 minutes or until lightly golden on top.  Serves 4.</p></td></tr></tbody></table>"
"1520704343-343","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","18","http://www.cookbooks.com/recipes-search.aspx?page=18","267. BROCCOLI SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4358","<p class=""H2""><font size=""5"">BROCCOLI SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  bunch broccoli, finely chopped<br>1/2  c. raisins<br>1/2  c. onion, finely chopped<br>1/2  c. sunflower seeds<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Chop broccoli and onions.  Mix together in bowl with raisins and sunflower seeds.</p></td></tr></tbody></table><p class=""H3""><strong>Dressing:</strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">1  c. Hellmann's mayonnaise<br>2  Tbsp. white vinegar<br>1/2  tsp. sugar<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Combine all dressing ingredients and mix well.  Pour onto vegetables and refrigerate.</p></td></tr></tbody></table>"
"1520704322-334","http://www.cookbooks.com/","Vegetable","http://www.cookbooks.com/recipes-search.aspx?cid=1004&tag=Vegetable","19","http://www.cookbooks.com/recipes-search.aspx?page=19","276. VEGETABLE SALAD","http://www.cookbooks.com/Recipe-Details.aspx?id=4624","<p class=""H2""><font size=""5"">VEGETABLE SALAD</font><br><span class=""H2""><font size=""4""><i></i></font></span><br></p><hr><p class=""H3""><strong></strong></p><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">ingredients</span><br><p class=""H1"">2  pkg. almond slivers<br>1  can Lesueur peas<br>1  can green beans<br>1  can Chinese vegetables<br>1  can water chestnuts<br>1  c. sugar<br>1  c. celery<br>1  medium onion<br>1/2  c. vinegar<br>1/4  c. oil<br></p></td></tr></tbody></table><table width=""100%"" border=""1px"" cellspacing=""0"" cellpadding=""10""><tbody><tr><td><span class=""H2"">preparation</span><br><p class=""H1"">      Mix sugar, vinegar, and oil.  In separate bowl, drain and mix vegetables.  Add almond slivers.   Mix all ingredients together.</p></td></tr></tbody></table>"
